type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate
C,A,20140101,2014,52,2014,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,808551418,NA,808551418,0,TRUE,FALSE
C,A,20150101,2015,52,2015,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,764118993,NA,764118993,0,TRUE,FALSE
C,A,20160101,2016,52,2016,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,725995910,NA,725995910,0,TRUE,FALSE
C,A,20170101,2017,52,2017,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,TRUE,NA,FALSE,810737585.174,NA,810737585.174,0,FALSE,TRUE
C,A,20180101,2018,52,2018,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,TRUE,NA,FALSE,938632346.568,NA,938632346.568,0,FALSE,TRUE
C,A,20190101,2019,52,2019,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1069445792.534,0,1069445792.534,4,FALSE,TRUE
C,A,20200101,2020,52,2020,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,745225719.939,0,745225719.939,4,FALSE,TRUE
C,A,20210101,2021,52,2021,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1499916505.782,0,1499916505.782,4,FALSE,TRUE
C,A,20220101,2022,52,2022,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,1683545659.898,NA,1683545659.898,0,FALSE,TRUE
C,A,20230101,2023,52,2023,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,1805905223.261,NA,1805905223.261,0,FALSE,TRUE
C,A,20240101,2024,52,2024,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,1412356118.235,NA,1412356118.235,0,FALSE,TRUE
C,A,20050101,2005,52,2005,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,182802135,NA,182802135,0,TRUE,FALSE
C,A,20060101,2006,52,2006,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,199657485,NA,199657485,0,TRUE,FALSE
C,A,20070101,2007,52,2007,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,233129481,NA,233129481,0,TRUE,FALSE
C,A,20080101,2008,52,2008,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,286851782,NA,286851782,0,TRUE,FALSE
C,A,20090101,2009,52,2009,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,288841932,NA,288841932,0,TRUE,FALSE
C,A,20100101,2010,52,2010,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,370143657,NA,370143657,0,TRUE,FALSE
C,A,20110101,2011,52,2011,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,539250555,NA,539250555,0,TRUE,FALSE
C,A,20120101,2012,52,2012,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,476245094,NA,476245094,0,TRUE,FALSE
C,A,20130101,2013,52,2013,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,626773506,NA,626773506,0,TRUE,FALSE
C,A,20140101,2014,52,2014,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,716665669,NA,716665669,0,TRUE,FALSE
C,A,20150101,2015,52,2015,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,681896752,NA,681896752,0,TRUE,FALSE
C,A,20160101,2016,52,2016,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,589258887,NA,589258887,0,TRUE,FALSE
C,A,20170101,2017,52,2017,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,TRUE,NA,FALSE,650851658.6,NA,650851658.6,0,FALSE,TRUE
C,A,20180101,2018,52,2018,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,TRUE,NA,FALSE,922894836.436,NA,922894836.436,0,FALSE,TRUE
C,A,20190101,2019,52,2019,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,964689421.483,0,964689421.483,4,FALSE,TRUE
C,A,20200101,2020,52,2020,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,746875722.964,0,746875722.964,4,FALSE,TRUE
C,A,20210101,2021,52,2021,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1057987250.615,0,1057987250.615,4,FALSE,TRUE
C,A,20220101,2022,52,2022,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1243724325.583,NA,1243724325.583,4,FALSE,TRUE
C,A,20230101,2023,52,2023,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,982177361.816,NA,982177361.816,0,FALSE,TRUE
C,A,20240101,2024,52,2024,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,806603636.873,NA,806603636.873,0,FALSE,TRUE
C,A,20050101,2005,52,2005,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,93379524,NA,93379524,0,TRUE,FALSE
C,A,20060101,2006,52,2006,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,101442584,NA,101442584,0,TRUE,FALSE
C,A,20070101,2007,52,2007,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,129141847,NA,129141847,0,TRUE,FALSE
C,A,20080101,2008,52,2008,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,144856795,NA,144856795,0,TRUE,FALSE
C,A,20090101,2009,52,2009,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,162260226,NA,162260226,0,TRUE,FALSE
C,A,20100101,2010,52,2010,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,226525903,NA,226525903,0,TRUE,FALSE
C,A,20110101,2011,52,2011,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,342728362,NA,342728362,0,TRUE,FALSE
C,A,20120101,2012,52,2012,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,366685488,NA,366685488,0,TRUE,FALSE
C,A,20130101,2013,52,2013,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,380409083,NA,380409083,0,TRUE,FALSE
C,A,20140101,2014,52,2014,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,446089620,NA,446089620,0,TRUE,FALSE
C,A,20150101,2015,52,2015,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,475333334,NA,475333334,0,TRUE,FALSE
C,A,20160101,2016,52,2016,699,IND,India,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,NA,FALSE,-1,N/A,NA,FALSE,NA,FALSE,NA,FALSE,499525354,NA,499525354,0,TRUE,FALSE
C,A,20170101,2017,52,2017,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,TRUE,NA,FALSE,548458393.172,NA,548458393.172,0,FALSE,TRUE
C,A,20180101,2018,52,2018,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,TRUE,NA,FALSE,576018961.468,NA,576018961.468,0,FALSE,TRUE
C,A,20190101,2019,52,2019,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,565792716.446,0,565792716.446,4,FALSE,TRUE
C,A,20200101,2020,52,2020,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,415243072.887,0,415243072.887,4,FALSE,TRUE
C,A,20210101,2021,52,2021,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,676008455.751,0,676008455.751,4,FALSE,TRUE
C,A,20220101,2022,52,2022,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,782209914.051,NA,782209914.051,4,FALSE,TRUE
C,A,20230101,2023,52,2023,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,711427904.151,NA,711427904.151,4,FALSE,TRUE
C,A,20240101,2024,52,2024,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,828465170.095,NA,828465170.095,4,FALSE,TRUE
